content,title
"媒體來源:,經濟日報,記者署名:,聯合報,記者張佑生,完整新聞標題:,男男性愛視頻網路瘋傳,大馬經濟部長否認是主角,完整新聞內文:,馬來西亞政壇驚傳部長級人士被拍男男性愛片且傳上網，男主角之一是經濟部長阿茲敏！,阿茲敏13日坦承，他認識男男性愛視頻中自稱為男主角之一的原產業副部長高級機要秘書,哈茲阿茲，但兩人並不熟悉，他相信對方只是遭人利用的棋子。,阿茲敏13日在性愛視頻風波後首度公開亮相，出席雪蘭莪州發展機構舉辦的開齋節開放門,戶活動。他心情極佳，頻頻與出席者互動，似乎並不受風波影響。,阿茲敏在離開前受詢時指出，他知道哈茲阿茲這號人物，因為對方是人民公正黨黨員，曾,經退黨加入國陣，後來希盟在大選勝出後又重返公正黨。,阿茲敏否認自己就是貌似內閣部長男男性愛視頻中的主角，並指這是策劃多時的政治陰謀,，目的是要打擊他的聲譽及摧毀他的政治事業。,哈茲阿茲再爆料。他堅稱，唯一有可能錄製性愛短片的人只有經濟事務部長阿茲敏，並指,他與阿茲敏從三年前到現在，共發生四次性關係。,哈茲阿茲12日凌晨發布視頻承認自己與阿茲敏發生性關係後便神隱一整天，他13日早上11,時50分左右再發帖，指他與阿茲敏自三年前一共有過四次同性性愛關係。,他表明擔心會有更多的視頻被洩露，而阿茲敏作為一名部長可以推諉，甚至可能獲得總理,馬哈迪的全力支持。他說：「只有真相可以讓我自由，因為我擔心我的家人和我的安全。,我希望公眾能夠看到你（阿茲敏）是真正的操縱者。」,馬來西亞經濟部長阿茲敏捲入性愛視頻事件，馬國總理馬哈迪表示，不相信這些性愛視頻,屬實。,馬哈迪12日晚在沙亞南出席活動後接受記者訪問時，向阿茲敏投以信任票。他指出，這是,有心人士的齷齪手段，企圖達成某些政治目的。,提到這件事跟爭權奪位有關，馬哈迪說，不知道誰是幕後藏鏡人：「我不知道是誰幹的，,但這種手段不應該出現在馬來西亞。太過骯髒。」,完整新聞連結,(或短網址):",[新聞] 男男性愛視頻網路瘋傳 大馬經濟部長否認
"Naphtha,中文是石油腦還是石腦油還是腦石油,為什麼會這樣翻譯，為什麼不直接叫輕油就好,有沒有八卦,--",[問卦] Naphtha 中文是石油腦還是石腦油？
"媒體來源：公視新聞網,黃怡菁,郭俊麟,台北報導,反區段徵收開發,社子島居民市府前抗議",[新聞] 反區段徵收開發 社子島居民市府前抗議
"阿肥我在三國,已經打到後期,大家都快滿裝了,可是卻發現對面有人買了,月下美人,這個裝備,有25%迴避率也太OP,我也想跟著出,卻發現合成表怎麼找都找不到,這件裝備到底怎麼合出來的?,--",[問卦] 月下美人怎麼出 急 在線等
"現在有名的大概就是,唐立淇和詹老師吧,很久沒看娛樂消息了,總之這兩個有時候準有時候不準,之前算孫安佐回台灣的時間,不然就是算林志玲結婚時間,台灣好像沒幾個準的,有沒有命中率高一點的老師啊？,--",[問卦] 台灣有比較會算命的人嗎？
"你各位好阿,本肥從小活到大,蟑螂一直都是我的噩夢,尤其是會飛的,嘔嘔嘔,本肥今天因為肚子餓在路邊隨便找了一家麵店,點了乾麵之後就去拿免費的飲料喝,喝到最後的時候透過電燈映照下,發現杯底有黑黑的東西,拿下來一看,乾林老木,竟然是蟑螂,本肥直接錢也不付的跑出去旁邊的水溝吐,所以我想問問各位跟蟑螂最親密的接觸是什麼,好安慰一下本肥的心,--",[問卦] 各位跟蟑螂最親密的接觸？
"汝題,剛剛我朋友在1937假裝炸死丁力,拿一副假牙假裝丁力的遺骸,報紙也登了,整個上海都謠傳丁力被暗殺了,可是為什麼偏偏高義這個雜碎,會知道丁力沒死呢？,有卦嗎,--",[問卦] 高義怎麼知道丁力沒死啊
"ETtoday新聞雲,記者詹雅婷,2019年06月13日,18:09,中油租船沉了！阿曼灣2油輪遇襲「船員棄船逃」,44人獲救抵伊朗,中油供應商承租的挪威籍油輪Front,Altair今（13日）阿曼灣遇襲起火，目前台灣中油已,證實這項消息。但根據伊朗通訊社IRNA取得的最新消息，載有7.5萬噸石油腦的油輪,Front,Altair已經沉沒，而棄船逃生的船員們已獲救，目前已抵達伊朗南部港口。,路透社引述IRNA消息指出，挪威籍油輪Front,Altair及巴拿馬籍油輪Kokuka,Courageous,周四上午發生「不明事件」，導致油輪Front,Altair在距離伊朗約40公里處起火，船上23,人緊急跳船逃生。此外，巴拿馬籍油輪Kokuka,Courageous當時正從沙烏地阿拉伯港口駛,向新加坡，但也遭受攻擊起火，船身右舷受損，21名船員棄船逃生。,這群棄船逃生的船員們被一艘路過的船救起，接著登上伊朗的救援船，前往南部霍爾木茲,甘省（Hormozgan）西斯克港（Jask）。據了解，多名船員在西斯克接受治療。",[新聞] 中油租船沉了！阿曼灣2油輪遇襲「船員棄
"蔡英文勝出》韓國瑜酸,「務虛的台獨工作者」,〔記者黃佳琳／高雄報導〕總統蔡英文今通過民進黨內初選，高雄市長韓國瑜沒有恭喜她,，反而重砲轟蔡，韓國瑜說，前行政院長賴清德曾公開宣稱自己是「務實的台獨工作者」,，訴求台灣獨立，請問蔡英文總統，妳要將中華民國帶到哪裡去？還是妳也是不務實，是,務虛的台獨工作者？,韓國瑜認為，蔡英文執政3年來，中華民國的外交非常困難，兩岸關係也是急凍，經濟也,是非常的疲軟，年輕人茫然害怕未來，大家過得非常的辛苦，如果台灣人民拒絕過去3年,來這樣的生活，2020請給蔡英文最嚴格的檢驗。",[新聞] 蔡英文勝出》韓國瑜酸 「務虛的台獨工作
"台灣的水質，在全球排名前段班,不過那是在出水廠的狀況,在前往住家的路上，水的一生也是十分坎坷,首先必須面臨水管的老化，甚至是鉛水管,再者，也三不五時就會被工人給挖破，而產生污染,再來進入水塔後，又會受到各式各樣的污染,所以不用濾水器或是逆滲透的人，是怎樣的人？,--",[問卦] 家裡不用濾水器的是怎樣的人？
"餓死抬頭,小魯我朋友在國外,竟然他媽的他還在,看一個陰囊頭專訪,靠背這人還有救嗎,幹好想幫他醒一醒,有沒有卦,--",[問卦] 欸我朋友 在看專訪還差點忘記 怎麼辦
"我看那些幾十萬的YT隨便發個廢片,也有幾萬觀看數,更別提還有工商收入,如果已經紅的話是不是都能躺著賺啊,真的很無聊又智障的台為什麼那麼多人看啊?,--",[問卦] 已經紅的YT是不是就可以躺著賺啊?
"如題,習包子說香港送中條例不是他決定的,直接次元切割,目前看兩派人馬僵持不下,習包子下一步棋子打算怎麼走,有沒有八卦,--",[問卦] 習包子下一步棋子是什麼？
"［記者洪美秀／新竹報導］新竹市議會民進黨團今天在定期會最後一天會期中提出「聲援,香港反送中」臨時動議案，號召議會聲援香港「反送中」運動，以民主自由普世價值對抗,威權獨斷的香港政府。此提案獲得綠黨與時代力量支持，但遭國民黨團反對，最後擱置未,通過。,國民黨團書記長張祖琰在會中表示，議員在會議中的討論，有些議員並未到場，所討論的,結果不能代表其他議員，建議停止討論，不能替未到的議員做決定。擔任市議會主席的國,民黨籍議長許修睿裁定此動議案未過。,新竹市議會民進黨六名黨籍議員李妍慧、曾資程、施乃如、鄭美娟、陳建名、劉康彥共同,發起聲明，民進黨團總召李妍慧表示，民主人權是普世價值，這幾天很多市民對香港局勢,同感憂懼。因此黨團在此時站出來發聲，除聲援香港民眾，更重要的是表達民進黨捍衛台,灣守護民主的堅決態度，面對專制獨斷的強權，堅持公義跟人權絕不妥協。,黨團總幹事劉康彥表示，此案若通過，新竹市將是第一個站出來聲援香港的地方縣市議會,，意義甚大。民進黨團對國民黨團不表支持表示遺憾與不解，但仍舊堅定立場發表聲明，,並號召相信民主人權的新竹市民一起來聲援香港，鼓勵香港人民堅持下去，帶著信心努力,奮戰，台灣人民支持民主香港的態度不會改變。,民進黨團臨時動議全文：近日香港政府欲提案修正《逃犯條例》與《刑事事宜相互協助條,例》，法條內容對人權影響甚鉅，引起香港民眾重大反彈。此修法對台灣國民影響重大，,因此全體議員應提出嚴正抗議，並對香港民眾予以聲援。,針對民進黨的提案，市議會時代力量黨團及綠黨市議員劉崇顯都表達贊成立場，更認為這,是普世價值，對此提案未過，都表示遺憾。",[新聞] 竹市民進黨提案聲援反送中 國民黨反對
"剛剛本肥的朋友和我炫耀他拉出J型屎,還拍照傳來,歐嘔嘔,根據他的分析,長度要可以在馬桶裡轉彎是基本的,軟硬要剛好,才可以彎成漂亮的J又不會斷掉,密度也要夠小以防沉到馬桶底,看起來好像要滿足很多條件,應該沒人想看圖,我就不附了,所以拉出一個J有多厲害啊？,--",[問卦] 拉出J型屎有多難？
"安安安,肥宅我之前有認識一個人,他全家香港人移民英國,雖然他會一點點港話但到他這代已經完全西化完畢,連鬍子身高都是歪果仁size,不知道要把他定義成,港裔英國人還是英國華人又或是英國人就好,剛剛看他instagram,發現他在看champion,of,Europe,好像不太在意這次事件,那摸其他港仔也是這樣嗎？,逃出去的港仔怎摸看待這次事件,有卦嗎嗎嗎？,--",[問卦] 逃出去的港仔怎摸看這次事件？
"如題,真的有男人不閹割，不結紮,自己戒掉尻尻的嗎？,放給他夢遺，絕對不動手尻尻,感覺很神耶，比戒菸神…,-----,Sent,from,JPTT,on,my,LGE,Nexus,5X.,--",[問卦] 尻尻能夠戒掉嗎？
"有沒有修補達人知道環保鞋底斷裂後要如何修補,這種鞋底平均壽命不到半年,斷掉就換實在很傷,AB膠適合嗎?,我怕有毒,--",[問卦] 環保鞋底要如何補
"那個啊,最近聽說很多外國人對越野車有興趣,不到十萬又吃柴油還有大空間的大輪子得利卡就受到不少青睞。,之前看到這部影片，歪果人車主玩到車子變浴缸了，記得類似的影片如果是台灣人拍，免,不了又要被公審一頓。,為什麼歪果仁把車泡進水裡，下面的留言馬上變成,「好好玩喔」「另一種方式欣賞台灣的美」...之類的正能量呢？,有沒有膚色正確，什麼事都可以玩的八卦？",[問卦] 有沒有外國人開車玩水的八卦？
"當蟻人可以把,麵包店掉在玻璃後,搆不到的麵包,給吃光光欸,飯錢都省了,當蟻人484很爽？,-----,Sent,from,JPTT,on,my,LGE,LGM-V300L.,--",[問卦]  當蟻人484很爽？
"各位叔叔阿姨，晚上好，吃晚餐了嗎？,去年公投結果出來之後，版上普遍人都尊重民意刷了一波「中華台北」，導致許多人贏不,起讓中華民國又亡國了一次QQ,小妹覺得年輕人要跪不是不行，就是腿腳不利索貴不下去，但如果要拼背骨、吹捧跟變色,龍，年輕人未必會輸。,試想加入有一天敵國政權真的不幸成功入侵了，那些嘰嘰歪歪的老人會有多少人能立馬改,變網路習慣不噴政府？而且對於翻牆、vpn跟中國大陸的天網科技一無所知，維尼要肅清,他們也是分分鐘的事情。,試想城管拿鎮暴子彈射在八百壯士身上，這時候身旁的年輕人淡淡說一句：「活該，就要,你不要反抗政府啦，厂厂。」,為了避免被五毛9.2拿國籍做文章，附上芒果乾圖一張，真D好吃，回國之後剛好無縫銜接,反親中媒體遊行，小妹一定參加～嘻嘻",[問卦] 要卯起來舔中的話，年輕人未必會輸吧？
"1.媒體來源:,日本経済新聞,2.記者署名,広州=川上尚志,3.完整新聞標題:,5月の中国新車販売16%減、2カ月連続で2ケタ減,4.完整新聞內文:,【広州=川上尚志】中国汽車工業協会は12日、5月の新車販売台数が前年同月比16.4%減の,191万台だったと発表した。前年実績を11カ月連続で下回り、下げ幅も2カ月連続で10%を,超えた。欧米大手の販売はやや改善したが、中国民営大手が苦戦した。中国政府は大型,減税などによる需要喚起を目指しているが、米中貿易戦争などで景気の不透明感は強,く、消費者の購入意欲の落ち込みが続いている。,中國汽車工業協會於12日發表5月新車銷售台數為191萬台，較去年同期衰退16.4%。連續11,個月衰退，下滑幅度連續2個月超過10%。歐美企業販售雖稍有改善，中國民營企業仍在苦,戰。中國政府雖以大型減稅等措施試圖提升需求，但美中貿易戰爭等景氣的不透明感日益,增加，消費者購買意願持續低迷。,中国の新車販売台数は2018年7月から前年実績割れが続くなか、19年5月の下げ幅は最大,になった。中国政府が4月から増値税（付加価値税）を引き下げたのにあわせ各メーカー,も自動車価格を3%前後下げたが、販売拡大につながっていない。「車より不動産への支,出が優先されている」（乗用車の業界団体）という声も聞かれる。,中國新車販售台數自2018年7月開始持續低於前年同期，2019年5月的下滑幅度達到最高。,中國政府雖然於4月開始調降增值稅，各廠商亦隨之調降汽車價格3%，但銷售並未增長。,「比起汽車，不動產支出更為優先。」（汽車業界團體）也能聽到這類說法。,5月の販売台数の内訳は、全体の8割を占める乗用車が17.4%減の156万台と落ち込みが大,きかった。商用車は11.8%減の35万台だった。,5月銷售台數的詳細，全體約8成係自用車，衰減17.4%至156萬台。商用車衰退11.8%至35萬,台。,メーカー別では中国の民営自動車大手の苦戦が目立った。浙江吉利控股集団は26.6%減と,4月の19.3%減から下げ幅を広げた。長城汽車も11.8%減と4月の2.5%増から悪化した。「,長城汽車は競合に比べて在庫の値下げを抑えていた影響があった」（中国の中堅証券会,社）という。,製造商別，則中國民營汽車公司的苦戰相當顯著。浙江吉利控股集團衰退26.6%，較4月的,衰退19.3%更為擴大。長城汽車也衰退11.8%，較4月的2.5%增幅惡化。,欧米大手の5月の実績はやや改善したものの低迷が続く。独フォルクスワーゲン（VW）は,合弁会社の一汽VWの販売が悪化した。米ゼネラル・モーターズ（GM）は合弁会社の上海,GMが9%減と4月の26.7%減から下げ幅を縮めた。,歐美企業5月業績雖稍有改善，但持續低迷。德國VW的合資企業一汽VW販賣惡化。美國GM的,合資企業上海GM衰退9%，較4月的26.7%跌幅收斂。,日系メーカーはホンダが37.4%増、トヨタ自動車が12.1%増と好調だった一方、日産自動,車は4.8%減となり明暗が分かれた。,日本企業，本田增加37.4%。豐田自動車增加12.1%，另一方面，日產自動車衰退4.8%。,中国政府は自動車需要の喚起に向け、環境対策として取り組んできた車のナンバープレ,ート発給制限を緩和する方針を打ち出し、6月に南部広東省の主要都市である広州市と深,圳市が先行実施した。政府は旧型車を電気自動車（EV）などの新エネルギー車に買い替,える際に補助金を支給する案も検討している。,中國政府為振興汽車需求，提出緩和「因環境政策而限縮車牌發行」的方針。6月於南部的,廣東省主要都市的廣州、深圳先行實施。中國政府同時對於更換舊型車為電動車的補助金,提出檢討。,ただ足元の政策効果は限定的で、販売低迷は長引く可能性がある。,然而，眼下的政策效果皆有所限制，並且有銷售長期低迷的可能性。,5.完整新聞連結,(或短網址):",[新聞] 中國5月新車銷售衰退16% 連二月跌幅2位數
